"ncsLclasCd","ncsLclasCdnm","ncsMclasCd","ncsMclasCdnm","ncsSclasCd","ncsSclasCdnm","ncsSubdCd","ncsSubdCdnm","ncsCompeUnitCd","compeUnitName"
"13","음식서비스","01","식음료조리·서비스","01","음식조리","04","일식·복어조리","46","복어 재료 관리"
"13","음식서비스","01","식음료조리·서비스","01","음식조리","04","일식·복어조리","47","복어 기초조리실무"
"13","음식서비스","01","식음료조리·서비스","01","음식조리","04","일식·복어조리","48","복어 선별·손질관리"
"13","음식서비스","01","식음료조리·서비스","01","음식조리","04","일식·복어조리","49","복어 회 학모양조리"
"13","음식서비스","01","식음료조리·서비스","01","음식조리","04","일식·복어조리","50","복어 회 국화모양조리"
"13","음식서비스","01","식음료조리·서비스","01","음식조리","04","일식·복어조리","51","복어 샤브샤브 조리"
"13","음식서비스","01","식음료조리·서비스","01","음식조리","04","일식·복어조리","52","복어 맑은탕조리"
"13","음식서비스","01","식음료조리·서비스","01","음식조리","04","일식·복어조리","53","복어 초밥조리"
"13","음식서비스","01","식음료조리·서비스","01","음식조리","04","일식·복어조리","54","복어 구슬초밥조리"
"13","음식서비스","01","식음료조리·서비스","02","식음료서비스","01","식음료접객","01","식음료 영업 준비"
"13","음식서비스","01","식음료조리·서비스","02","식음료서비스","01","식음료접객","02","식음료 영업장 예약 관리"
"13","음식서비스","01","식음료조리·서비스","02","식음료서비스","01","식음료접객","03","환영 환송"
"13","음식서비스","01","식음료조리·서비스","02","식음료서비스","01","식음료접객","04","식음료 주문"
"13","음식서비스","01","식음료조리·서비스","02","식음료서비스","01","식음료접객","05","음료 서비스"
"13","음식서비스","01","식음료조리·서비스","02","식음료서비스","01","식음료접객","06","음식 서비스"
"13","음식서비스","01","식음료조리·서비스","02","식음료서비스","01","식음료접객","07","식음료 영업장 마감"
"13","음식서비스","01","식음료조리·서비스","02","식음료서비스","01","식음료접객","08","식음료 영업장 위생 안전 관리"
"13","음식서비스","01","식음료조리·서비스","02","식음료서비스","01","식음료접객","09","식음료 고객 관리"
"13","음식서비스","01","식음료조리·서비스","02","식음료서비스","01","식음료접객","10","식음료 영업장 관리"
"13","음식서비스","01","식음료조리·서비스","02","식음료서비스","02","소믈리에","01","와인 선정·구매"
"13","음식서비스","01","식음료조리·서비스","02","식음료서비스","02","소믈리에","02","와인·와인셀러 관리"
"13","음식서비스","01","식음료조리·서비스","02","식음료서비스","02","소믈리에","03","와인 추천·판매"
"13","음식서비스","01","식음료조리·서비스","02","식음료서비스","02","소믈리에","04","와인 서비스"
"13","음식서비스","01","식음료조리·서비스","02","식음료서비스","02","소믈리에","05","와인 테이스팅"
"13","음식서비스","01","식음료조리·서비스","02","식음료서비스","02","소믈리에","06","와인장비·비품 관리"
"13","음식서비스","01","식음료조리·서비스","02","식음료서비스","02","소믈리에","08","와인영업장 경영"
"13","음식서비스","01","식음료조리·서비스","02","식음료서비스","02","소믈리에","09","포도품종 · 와인 양조분류"
"13","음식서비스","01","식음료조리·서비스","02","식음료서비스","02","소믈리에","10","구세계국가 와인분류"
"13","음식서비스","01","식음료조리·서비스","02","식음료서비스","02","소믈리에","11","신세계국가 와인분류"
"13","음식서비스","01","식음료조리·서비스","02","식음료서비스","03","바리스타","02","커피 원두 선택"
"13","음식서비스","01","식음료조리·서비스","02","식음료서비스","03","바리스타","12","커피매장 영업관리"
"13","음식서비스","01","식음료조리·서비스","02","식음료서비스","03","바리스타","13","커피기계운용"
"13","음식서비스","01","식음료조리·서비스","02","식음료서비스","03","바리스타","14","에스프레소 음료제조"
"13","음식서비스","01","식음료조리·서비스","02","식음료서비스","03","바리스타","15","커피추출운용"
"13","음식서비스","01","식음료조리·서비스","02","식음료서비스","03","바리스타","16","커피음료제조"
"13","음식서비스","01","식음료조리·서비스","02","식음료서비스","03","바리스타","17","커피매장 운영"
"13","음식서비스","01","식음료조리·서비스","02","식음료서비스","03","바리스타","18","라떼아트"
"13","음식서비스","01","식음료조리·서비스","02","식음료서비스","03","바리스타","19","커피생두선택"
"13","음식서비스","01","식음료조리·서비스","02","식음료서비스","03","바리스타","20","커피로스팅"
"13","음식서비스","01","식음료조리·서비스","02","식음료서비스","03","바리스타","21","커피블렌딩"
"13","음식서비스","01","식음료조리·서비스","02","식음료서비스","03","바리스타","22","커피테이스팅"
"13","음식서비스","01","식음료조리·서비스","02","식음료서비스","03","바리스타","23","커피기계수리"
"13","음식서비스","01","식음료조리·서비스","02","식음료서비스","04","바텐더","01","위생관리"
"13","음식서비스","01","식음료조리·서비스","02","식음료서비스","04","바텐더","02","음료 특성 분석"
"13","음식서비스","01","식음료조리·서비스","02","식음료서비스","04","바텐더","04","고객 서비스"
"13","음식서비스","01","식음료조리·서비스","02","식음료서비스","04","바텐더","05","음료 영업장 관리"
"13","음식서비스","01","식음료조리·서비스","02","식음료서비스","04","바텐더","06","메뉴 개발"
"13","음식서비스","01","식음료조리·서비스","02","식음료서비스","04","바텐더","07","음료 영업장 마케팅"
"13","음식서비스","01","식음료조리·서비스","02","식음료서비스","04","바텐더","08","음료 영업장 운영"
"13","음식서비스","01","식음료조리·서비스","02","식음료서비스","04","바텐더","09","바텐더 외국어 사용"
"13","음식서비스","01","식음료조리·서비스","02","식음료서비스","04","바텐더","10","칵테일 기법 실무"
"13","음식서비스","01","식음료조리·서비스","02","식음료서비스","04","바텐더","11","칵테일 조주 실무"
"13","음식서비스","01","식음료조리·서비스","02","식음료서비스","05","식공간연출","01","세계 식문화 조사"
"13","음식서비스","01","식음료조리·서비스","02","식음료서비스","05","식공간연출","02","푸드스타일링"
"13","음식서비스","01","식음료조리·서비스","02","식음료서비스","05","식공간연출","03","동양 테이블 코디네이트"
"13","음식서비스","01","식음료조리·서비스","02","식음료서비스","05","식공간연출","04","서양 테이블 코디네이트"
"13","음식서비스","01","식음료조리·서비스","02","식음료서비스","05","식공간연출","05","식공간 장식물 연출"
"13","음식서비스","01","식음료조리·서비스","02","식음료서비스","05","식공간연출","06","파티 식공간 연출"
"13","음식서비스","01","식음료조리·서비스","02","식음료서비스","05","식공간연출","07","식공간 메뉴기획"
"13","음식서비스","01","식음료조리·서비스","02","식음료서비스","05","식공간연출","08","식문화콘텐츠 기획"
"13","음식서비스","01","식음료조리·서비스","02","식음료서비스","05","식공간연출","09","음식사진 촬영"
"13","음식서비스","01","식음료조리·서비스","03","외식경영","01","외식운영관리","01","외식고객 서비스관리"
"13","음식서비스","01","식음료조리·서비스","03","외식경영","01","외식운영관리","02","식자재관리"
"13","음식서비스","01","식음료조리·서비스","03","외식경영","01","외식운영관리","03","메뉴 품질관리"
"13","음식서비스","01","식음료조리·서비스","03","외식경영","01","외식운영관리","04","매장 시간대별 업무관리"
"13","음식서비스","01","식음료조리·서비스","03","외식경영","01","외식운영관리","05","매장 인력관리"
"13","음식서비스","01","식음료조리·서비스","03","외식경영","01","외식운영관리","06","매장 교육관리"
"13","음식서비스","01","식음료조리·서비스","03","외식경영","01","외식운영관리","07","매장 위생관리"
"13","음식서비스","01","식음료조리·서비스","03","외식경영","01","외식운영관리","08","매장 안전관리"
"13","음식서비스","01","식음료조리·서비스","03","외식경영","01","외식운영관리","09","매장 마케팅관리"
"13","음식서비스","01","식음료조리·서비스","03","외식경영","01","외식운영관리","10","매장 손익관리"
"14","건설","01","건설공사관리","01","건설시공전관리","01","설계기획관리","01","기본구상"
"14","건설","01","건설공사관리","01","건설시공전관리","01","설계기획관리","02","타당성 조사"
"14","건설","01","건설공사관리","01","건설시공전관리","01","설계기획관리","03","기본계획수립"
"14","건설","01","건설공사관리","01","건설시공전관리","01","설계기획관리","04","설계표준화"
"14","건설","01","건설공사관리","01","건설시공전관리","01","설계기획관리","05","사업관리계획수립"
"14","건설","01","건설공사관리","01","건설시공전관리","01","설계기획관리","06","설계단계 관리계획수립"
"14","건설","01","건설공사관리","01","건설시공전관리","01","설계기획관리","07","시공단계 관리계획수립"
"14","건설","01","건설공사관리","01","건설시공전관리","01","설계기획관리","08","VE 수행계획수립"
"14","건설","01","건설공사관리","01","건설시공전관리","01","설계기획관리","09","BIM 수행계획수립"
"14","건설","01","건설공사관리","01","건설시공전관리","01","설계기획관리","10","건설정보체계 구축계획"
"14","건설","01","건설공사관리","01","건설시공전관리","01","설계기획관리","11","건설기술용역 종합평가 계획"
"14","건설","01","건설공사관리","02","건설시공관리","01","건설공사공정관리","01","해당 공사 분석"
"14","건설","01","건설공사관리","02","건설시공관리","01","건설공사공정관리","02","공정 계획 수립"
"14","건설","01","건설공사관리","02","건설시공관리","01","건설공사공정관리","03","공정관리를 위한 조직구성"
"14","건설","01","건설공사관리","02","건설시공관리","01","건설공사공정관리","04","공정관리를 위한 업무조정"
"14","건설","01","건설공사관리","02","건설시공관리","01","건설공사공정관리","05","공정관리를 위한 자료관리"
"14","건설","01","건설공사관리","02","건설시공관리","01","건설공사공정관리","06","공정관리 절차 수립"
"14","건설","01","건설공사관리","02","건설시공관리","01","건설공사공정관리","07","공정관리 Tool 활용"
"14","건설","01","건설공사관리","02","건설시공관리","01","건설공사공정관리","08","공정표 작성"
"14","건설","01","건설공사관리","02","건설시공관리","01","건설공사공정관리","09","진도관리"
"14","건설","01","건설공사관리","02","건설시공관리","01","건설공사공정관리","10","공정관리 성과분석"
"14","건설","01","건설공사관리","02","건설시공관리","01","건설공사공정관리","11","지연공기 만회대책 수립"
"14","건설","01","건설공사관리","02","건설시공관리","01","건설공사공정관리","12","공정관련 교육 실행"
"14","건설","01","건설공사관리","02","건설시공관리","02","건설공사품질관리","01","품질관리 분석"
"14","건설","01","건설공사관리","02","건설시공관리","02","건설공사품질관리","02","품질관리 계획수립"
"14","건설","01","건설공사관리","02","건설시공관리","02","건설공사품질관리","03","품질관리 교육"
"14","건설","01","건설공사관리","02","건설시공관리","02","건설공사품질관리","04","품질관리 조직구성"
"14","건설","01","건설공사관리","02","건설시공관리","02","건설공사품질관리","05","품질관리 경비관리"
"14","건설","01","건설공사관리","02","건설시공관리","02","건설공사품질관리","06","품질관리 자료관리"
"14","건설","01","건설공사관리","02","건설시공관리","02","건설공사품질관리","07","자재 품질관리"
"14","건설","01","건설공사관리","02","건설시공관리","02","건설공사품질관리","08","품질관리 점검"
"14","건설","01","건설공사관리","02","건설시공관리","02","건설공사품질관리","09","품질사고 예방관리"
"14","건설","01","건설공사관리","02","건설시공관리","02","건설공사품질관리","10","품질관리 성과분석"
"14","건설","01","건설공사관리","02","건설시공관리","03","건설공사환경관리","01","공사환경 특성 파악"
"14","건설","01","건설공사관리","02","건설시공관리","03","건설공사환경관리","02","환경관련규정 검토"
"14","건설","01","건설공사관리","02","건설시공관리","03","건설공사환경관리","03","환경관련 인·허가 이행"
"14","건설","01","건설공사관리","02","건설시공관리","03","건설공사환경관리","04","환경영향평가서 이행"
"14","건설","01","건설공사관리","02","건설시공관리","03","건설공사환경관리","05","환경오염 저감시설물 설치·유지관리"
"14","건설","01","건설공사관리","02","건설시공관리","03","건설공사환경관리","06","현장 환경 점검"
"14","건설","01","건설공사관리","02","건설시공관리","03","건설공사환경관리","07","환경관리비 집행"
"14","건설","01","건설공사관리","02","건설시공관리","03","건설공사환경관리","08","에너지 및 온실가스 저감"
"14","건설","01","건설공사관리","02","건설시공관리","03","건설공사환경관리","09","환경오염물질 측정·분석"
"14","건설","01","건설공사관리","02","건설시공관리","03","건설공사환경관리","10","환경민원사고 대응 및 보고"
"14","건설","01","건설공사관리","02","건설시공관리","03","건설공사환경관리","11","환경교육 계획수립 및 실시"
"14","건설","01","건설공사관리","02","건설시공관리","03","건설공사환경관리","12","기록 및 사례전파"
"14","건설","01","건설공사관리","02","건설시공관리","04","건설공사공무관리","01","현장착공 관리"
"14","건설","01","건설공사관리","02","건설시공관리","04","건설공사공무관리","02","설계적정성 검토"
"14","건설","01","건설공사관리","02","건설시공관리","04","건설공사공무관리","03","실행예산 관리"
"14","건설","01","건설공사관리","02","건설시공관리","04","건설공사공무관리","04","계약 관리"
"14","건설","01","건설공사관리","02","건설시공관리","04","건설공사공무관리","05","현장자원 관리"
"14","건설","01","건설공사관리","02","건설시공관리","04","건설공사공무관리","06","하도급 관리"
"14","건설","01","건설공사관리","02","건설시공관리","04","건설공사공무관리","07","공사원가 관리"
"14","건설","01","건설공사관리","02","건설시공관리","04","건설공사공무관리","08","현장준공 관리"
"14","건설","01","건설공사관리","02","건설시공관리","04","건설공사공무관리","09","고객 관리"
"14","건설","01","건설공사관리","02","건설시공관리","04","건설공사공무관리","10","하자 관리"
"14","건설","01","건설공사관리","03","건설시공후관리","01","유지관리","01","유지관리 계획 수립"
"14","건설","01","건설공사관리","03","건설시공후관리","01","유지관리","02","유지관리 행정업무 수행"
"14","건설","01","건설공사관리","03","건설시공후관리","01","유지관리","03","유지관리 정보 수집"
"14","건설","01","건설공사관리","03","건설시공후관리","01","유지관리","04","시설물 점검 실시"
"14","건설","01","건설공사관리","03","건설시공후관리","01","유지관리","05","시설물 진단 실시"
"14","건설","01","건설공사관리","03","건설시공후관리","01","유지관리","06","시설물 성능 상태 분석"
"14","건설","01","건설공사관리","03","건설시공후관리","01","유지관리","07","보수·보강 설계"
"14","건설","01","건설공사관리","03","건설시공후관리","01","유지관리","08","보수·보강 시공 관리"
"14","건설","01","건설공사관리","03","건설시공후관리","01","유지관리","09","보수·보강 성능 평가"
"14","건설","01","건설공사관리","03","건설시공후관리","01","유지관리","10","보수·보강 후 성능관리 시행"
"14","건설","01","건설공사관리","03","건설시공후관리","01","유지관리","11","유지관리 보수·보강 후 시설물 이력  정보관리"
"14","건설","01","건설공사관리","03","건설시공후관리","01","유지관리","12","유지관리 개선사항 피드백"
"14","건설","02","토목","01","토목설계·감리","01","도로설계","01","도로설계 대상 조사분석"
"14","건설","02","토목","01","토목설계·감리","01","도로설계","03","도로 출입시설 계획"
"14","건설","02","토목","01","토목설계·감리","01","도로설계","05","도로설계 교통수요·경제성 분석"
"14","건설","02","토목","01","토목설계·감리","01","도로설계","07","도로설계 도면 작성"
"14","건설","02","토목","01","토목설계·감리","01","도로설계","08","도로설계 계산서 작성"
"14","건설","02","토목","01","토목설계·감리","01","도로설계","09","도로설계 시방서 작성"
"14","건설","02","토목","01","토목설계·감리","01","도로설계","10","도로설계 공사비 산출"
"14","건설","02","토목","01","토목설계·감리","01","도로설계","11","도로설계 보고서 작성"
"14","건설","02","토목","01","토목설계·감리","01","도로설계","12","도로설계 인·허가서류 작성"
"14","건설","02","토목","01","토목설계·감리","01","도로설계","13","도로설계 노선계획"
"14","건설","02","토목","01","토목설계·감리","01","도로설계","14","도로 선형·토공 설계"
"14","건설","02","토목","01","토목설계·감리","01","도로설계","15","도로 배수시설 설계"
"14","건설","02","토목","01","토목설계·감리","01","도로설계","16","도로 포장·부대시설 설계"
"14","건설","02","토목","01","토목설계·감리","02","공항설계","01","공항설계 현황조사"
"14","건설","02","토목","01","토목설계·감리","02","공항설계","02","공항설계 설계기준 수립"
"14","건설","02","토목","01","토목설계·감리","02","공항설계","04","공항설계 입지 분석"
"14","건설","02","토목","01","토목설계·감리","02","공항설계","05","공항설계 사업 타당성 분석"
"14","건설","02","토목","01","토목설계·감리","02","공항설계","06","공항설계 평면배치"
"14","건설","02","토목","01","토목설계·감리","02","공항설계","07","공항설계 공종별 세부설계"
"14","건설","02","토목","01","토목설계·감리","02","공항설계","08","공항설계 계산서 작성"
"14","건설","02","토목","01","토목설계·감리","02","공항설계","09","공항설계 도면 작성"
"14","건설","02","토목","01","토목설계·감리","02","공항설계","10","공항설계 시방서 작성"
"14","건설","02","토목","01","토목설계·감리","02","공항설계","11","공항설계 사업비 산정"
"14","건설","02","토목","01","토목설계·감리","02","공항설계","12","공항설계 보고서 작성"
"14","건설","02","토목","01","토목설계·감리","02","공항설계","13","공항설계 유지관리 계획 수립"
"14","건설","02","토목","01","토목설계·감리","02","공항설계","14","공항설계 인·허가 서류 작성"
"14","건설","02","토목","01","토목설계·감리","02","공항설계","15","공항설계 수요예측"
"14","건설","02","토목","01","토목설계·감리","02","공항설계","16","공항설계 시설규모 결정"
"14","건설","02","토목","01","토목설계·감리","03","터널설계","01","터널설계 사업계획 수립"
"14","건설","02","토목","01","토목설계·감리","03","터널설계","02","터널설계 현황조사"
"14","건설","02","토목","01","토목설계·감리","03","터널설계","03","터널설계 기본계획 수립"
"14","건설","02","토목","01","토목설계·감리","03","터널설계","04","일반 터널설계"
"14","건설","02","토목","01","토목설계·감리","03","터널설계","05","부문별 터널설계"
"14","건설","02","토목","01","토목설계·감리","03","터널설계","06","TBM 터널설계"
"14","건설","02","토목","01","토목설계·감리","03","터널설계","07","터널설계 계산서 작성"
"14","건설","02","토목","01","토목설계·감리","03","터널설계","08","터널설계 도면 작성"
"14","건설","02","토목","01","토목설계·감리","03","터널설계","09","터널설계 시방서 작성"
"14","건설","02","토목","01","토목설계·감리","03","터널설계","10","터널설계 사업비 산정"
"14","건설","02","토목","01","토목설계·감리","03","터널설계","11","터널설계 보고서 작성"
"14","건설","02","토목","01","토목설계·감리","04","교량설계","01","교량설계 사전자료 검토"
"14","건설","02","토목","01","토목설계·감리","04","교량설계","02","교량설계 사업개요 분석"
"14","건설","02","토목","01","토목설계·감리","04","교량설계","03","교량설계 현황 조사"
"14","건설","02","토목","01","토목설계·감리","04","교량설계","04","교량설계 기본계획 수립"
"14","건설","02","토목","01","토목설계·감리","04","교량설계","05","교량설계 형식·공법 결정"
"14","건설","02","토목","01","토목설계·감리","04","교량설계","06","교량설계 계산서 작성"
"14","건설","02","토목","01","토목설계·감리","04","교량설계","07","교량설계 도면 작성"
"14","건설","02","토목","01","토목설계·감리","04","교량설계","08","교량설계 시방서 작성"
"14","건설","02","토목","01","토목설계·감리","04","교량설계","09","교량설계 사업비 산정"
"14","건설","02","토목","01","토목설계·감리","04","교량설계","10","교량설계 보고서 작성"
"14","건설","02","토목","01","토목설계·감리","05","항만(해양)설계","01","항만(해양)설계 사업개요 분석"
"14","건설","02","토목","01","토목설계·감리","05","항만(해양)설계","02","항만(해양)설계 현황조사·실험"
"14","건설","02","토목","01","토목설계·감리","05","항만(해양)설계","03","항만(해양)설계 타당성 검토"
"14","건설","02","토목","01","토목설계·감리","05","항만(해양)설계","04","항만(해양)설계 설계기준 설정"
"14","건설","02","토목","01","토목설계·감리","05","항만(해양)설계","05","항만(해양)설계 기본계획 수립"
"14","건설","02","토목","01","토목설계·감리","05","항만(해양)설계","06","항만(해양)설계 실시설계"
"14","건설","02","토목","01","토목설계·감리","05","항만(해양)설계","07","항만(해양)설계 계산서 작성"
"14","건설","02","토목","01","토목설계·감리","05","항만(해양)설계","08","항만(해양)설계 도면 작성"
"14","건설","02","토목","01","토목설계·감리","05","항만(해양)설계","09","항만(해양)설계 시방서 작성"
"14","건설","02","토목","01","토목설계·감리","05","항만(해양)설계","10","항만(해양)설계 사업비 산정"
"14","건설","02","토목","01","토목설계·감리","05","항만(해양)설계","11","항만(해양)설계 보고서 작성"
"14","건설","02","토목","01","토목설계·감리","05","항만(해양)설계","12","항만(해양)설계 인·허가 서류 작성"
"14","건설","02","토목","01","토목설계·감리","06","상하수도설계","01","상하수도 사업계획 수립"
"14","건설","02","토목","01","토목설계·감리","06","상하수도설계","02","상하수도 사업타당성 검토"
"14","건설","02","토목","01","토목설계·감리","06","상하수도설계","03","상하수도 기본계획수립"
"14","건설","02","토목","01","토목설계·감리","06","상하수도설계","04","상하수도설계 현황조사"
"14","건설","02","토목","01","토목설계·감리","06","상하수도설계","06","상하수도 실시설계"
"14","건설","02","토목","01","토목설계·감리","06","상하수도설계","07","상하수도설계 계산서 작성"
"14","건설","02","토목","01","토목설계·감리","06","상하수도설계","08","상하수도설계 도면 작성"
"14","건설","02","토목","01","토목설계·감리","06","상하수도설계","09","상하수도설계 유지관리계획 수립"
"14","건설","02","토목","01","토목설계·감리","06","상하수도설계","10","상하수도설계 시방서 작성"
"14","건설","02","토목","01","토목설계·감리","06","상하수도설계","11","상하수도설계 사업비 산정"
"14","건설","02","토목","01","토목설계·감리","06","상하수도설계","12","상하수도설계 보고서 작성"
"14","건설","02","토목","01","토목설계·감리","06","상하수도설계","13","상하수도설계 인·허가 서류 작성"
"14","건설","02","토목","01","토목설계·감리","06","상하수도설계","14","상하수도 기본설계 기초자료작성"
"14","건설","02","토목","01","토목설계·감리","06","상하수도설계","15","상하수도 기본설계도서 작성"
"14","건설","02","토목","01","토목설계·감리","07","하천(댐)설계","01","하천(댐)설계 사업계획 수립"
"14","건설","02","토목","01","토목설계·감리","07","하천(댐)설계","02","하천(댐)설계 수리분석"
"14","건설","02","토목","01","토목설계·감리","07","하천(댐)설계","03","하천(댐)설계 수문분석"
"14","건설","02","토목","01","토목설계·감리","07","하천(댐)설계","04","하천설계 치수 기본계획"
"14","건설","02","토목","01","토목설계·감리","07","하천(댐)설계","05","하천설계 이수 기본계획"
"14","건설","02","토목","01","토목설계·감리","07","하천(댐)설계","06","댐설계 기본계획"
"14","건설","02","토목","01","토목설계·감리","07","하천(댐)설계","07","하천설계 실시설계"
"14","건설","02","토목","01","토목설계·감리","07","하천(댐)설계","08","댐설계 실시설계"
"14","건설","02","토목","01","토목설계·감리","07","하천(댐)설계","09","하천(댐)설계 계산서 작성"
"14","건설","02","토목","01","토목설계·감리","07","하천(댐)설계","10","하천(댐)설계 도면 작성"
"14","건설","02","토목","01","토목설계·감리","07","하천(댐)설계","11","하천(댐)설계 시방서 작성"
"14","건설","02","토목","01","토목설계·감리","07","하천(댐)설계","12","하천(댐)설계 사업비 산정"
"14","건설","02","토목","01","토목설계·감리","07","하천(댐)설계","13","하천(댐)설계 보고서 작성"
"14","건설","02","토목","01","토목설계·감리","08","지반설계","01","지반설계 사전자료 검토"
"14","건설","02","토목","01","토목설계·감리","08","지반설계","02","지반설계 현황조사"
"14","건설","02","토목","01","토목설계·감리","08","지반설계","03","지반설계 사업개요 분석"
"14","건설","02","토목","01","토목설계·감리","08","지반설계","04","지반설계 지반조사"
"14","건설","02","토목","01","토목설계·감리","08","지반설계","05","지반설계 지반조사보고서 작성"
"14","건설","02","토목","01","토목설계·감리","08","지반설계","06","지반설계 기준 작성"
"14","건설","02","토목","01","토목설계·감리","08","지반설계","07","지반설계 지반구조물 안정해석"
"14","건설","02","토목","01","토목설계·감리","08","지반설계","08","지반설계 도면 작성"
"14","건설","02","토목","01","토목설계·감리","08","지반설계","09","지반설계 시방서 작성"
"14","건설","02","토목","01","토목설계·감리","08","지반설계","10","지반설계 사업비 산정"
"14","건설","02","토목","01","토목설계·감리","08","지반설계","11","지반설계 보고서 작성"
"14","건설","02","토목","01","토목설계·감리","09","단지설계","01","단지설계 사전자료 검토"
"14","건설","02","토목","01","토목설계·감리","09","단지설계","02","단지설계 현황조사"
"14","건설","02","토목","01","토목설계·감리","09","단지설계","03","단지설계 사업개요 분석"
"14","건설","02","토목","01","토목설계·감리","09","단지설계","04","단지설계 기준 수립"
"14","건설","02","토목","01","토목설계·감리","09","단지설계","05","단지설계 공급처리시설 검토"
"14","건설","02","토목","01","토목설계·감리","09","단지설계","06","단지설계 부지정지계획 검토"
"14","건설","02","토목","01","토목설계·감리","09","단지설계","07","단지설계 공종별 세부설계"
"14","건설","02","토목","01","토목설계·감리","09","단지설계","08","단지설계 도면 작성"
"14","건설","02","토목","01","토목설계·감리","09","단지설계","09","단지설계 시방서 작성"
"14","건설","02","토목","01","토목설계·감리","09","단지설계","10","단지설계 공사비 산정"
"14","건설","02","토목","01","토목설계·감리","09","단지설계","11","단지설계 보고서 작성"
"14","건설","02","토목","01","토목설계·감리","09","단지설계","12","단지설계 인·허가서류 작성"
"14","건설","02","토목","01","토목설계·감리","10","철도설계","01","철도설계 사업계획 수립"
"14","건설","02","토목","01","토목설계·감리","10","철도설계","02","철도설계 현황조사"
"14","건설","02","토목","01","토목설계·감리","10","철도설계","03","철도 노선설계"
"14","건설","02","토목","01","토목설계·감리","10","철도설계","04","철도 시설물설계"
"14","건설","02","토목","01","토목설계·감리","10","철도설계","05","철도 시스템 인터페이스설계"
"14","건설","02","토목","01","토목설계·감리","10","철도설계","06","철도설계 계산서 작성"
"14","건설","02","토목","01","토목설계·감리","10","철도설계","07","철도설계 도면 작성"
"14","건설","02","토목","01","토목설계·감리","10","철도설계","08","철도설계 시방서 작성"
"14","건설","02","토목","01","토목설계·감리","10","철도설계","09","철도설계 사업비 산정"
"14","건설","02","토목","01","토목설계·감리","10","철도설계","10","철도설계 보고서 작성"
"14","건설","02","토목","01","토목설계·감리","10","철도설계","11","철도설계 인·허가서류 작성"
"14","건설","02","토목","01","토목설계·감리","11","토목건설사업관리","01","건설사업관리 계획검토"
"14","건설","02","토목","01","토목설계·감리","11","토목건설사업관리","02","건설사업관리 업무수행 계획 수립"
"14","건설","02","토목","01","토목설계·감리","11","토목건설사업관리","03","설계도서 검토"
"14","건설","02","토목","01","토목설계·감리","11","토목건설사업관리","04","시공관리"
"14","건설","02","토목","01","토목설계·감리","11","토목건설사업관리","05","자원관리"
"14","건설","02","토목","01","토목설계·감리","11","토목건설사업관리","06","품질관리"
"14","건설","02","토목","01","토목설계·감리","11","토목건설사업관리","07","공정관리"
"14","건설","02","토목","01","토목설계·감리","11","토목건설사업관리","08","안전·위험 관리"
"14","건설","02","토목","01","토목설계·감리","11","토목건설사업관리","09","환경관리"
"14","건설","02","토목","01","토목설계·감리","11","토목건설사업관리","10","준공검사·인수인계"
"14","건설","02","토목","01","토목설계·감리","12","토목경관설계","01","과업대상 토목시설물사업분석"
"14","건설","02","토목","01","토목설계·감리","12","토목경관설계","02","관련법규·계획·사례 분석"
"14","건설","02","토목","01","토목설계·감리","12","토목경관설계","03","대상지 현황여건 분석"
"14","건설","02","토목","01","토목설계·감리","12","토목경관설계","04","토목시설물경관 기본계획"
"14","건설","02","토목","01","토목설계·감리","12","토목경관설계","05","토목시설물경관 기본설계"
"14","건설","02","토목","01","토목설계·감리","12","토목경관설계","06","도로 시설물경관설계 지침서 작성"
"14","건설","02","토목","01","토목설계·감리","12","토목경관설계","07","항만· 해양 시설물경관설계 지침서 작성"
"14","건설","02","토목","01","토목설계·감리","12","토목경관설계","08","하천· 댐 시설물경관설계 지침서 작성"
"14","건설","02","토목","01","토목설계·감리","12","토목경관설계","09","단지 시설물경관설계 지침서 작성"
"14","건설","02","토목","01","토목설계·감리","12","토목경관설계","10","최종 성과물 작성"
"14","건설","02","토목","02","토목시공","01","토공","01","토공 도면파악"
"14","건설","02","토목","02","토목시공","01","토공","02","토공 현장안전"
"14","건설","02","토목","02","토목시공","01","토공","03","토공 설계도서 검토"
"14","건설","02","토목","02","토목시공","01","토공","04","토공 현장조사"
"14","건설","02","토목","02","토목시공","01","토공","05","토공 시공계획 수립"
"14","건설","02","토목","02","토목시공","01","토공","06","토공 흙굴착 터파기"
"14","건설","02","토목","02","토목시공","01","토공","07","토공 암 깎기 굴착"
"14","건설","02","토목","02","토목시공","01","토공","08","토공 운반"
"14","건설","02","토목","02","토목시공","01","토공","09","토공 쌓기"
"14","건설","02","토목","02","토목시공","02","지반개량","01","지반개량 도면파악"
"14","건설","02","토목","02","토목시공","02","지반개량","02","지반개량 현장안전"
"14","건설","02","토목","02","토목시공","02","지반개량","03","지반개량 기초자료 조사분석"
"14","건설","02","토목","02","토목시공","02","지반개량","04","지반조사분석"
"14","건설","02","토목","02","토목시공","02","지반개량","05","지반개량 공법 검토"
"14","건설","02","토목","02","토목시공","02","지반개량","06","지반개량 시험 시공"
"14","건설","02","토목","02","토목시공","02","지반개량","07","지반개량 본 시공"
"14","건설","02","토목","02","토목시공","02","지반개량","08","지반개량 계측관리"
"14","건설","02","토목","02","토목시공","02","지반개량","09","지반개량 확인평가"
"14","건설","02","토목","02","토목시공","02","지반개량","10","지반개량 유지관리"
